nm; %R
683,000000; 34,028081
682,000000; 34,059110
681,000000; 34,025506
680,000000; 34,100804
679,000000; 34,132332
678,000000; 34,137453
677,000000; 34,088850
676,000000; 34,109555
675,000000; 34,136975
674,000000; 34,125433
673,000000; 34,178961
672,000000; 34,192035
671,000000; 34,176579
670,000000; 34,192535
669,000000; 34,284789
668,000000; 34,300473
667,000000; 34,298642
666,000000; 34,331752
665,000000; 34,374846
664,000000; 34,311187
663,000000; 34,303091
662,000000; 34,347108
661,000000; 34,325185
660,000000; 34,376673
659,000000; 34,396846
658,000000; 34,437303
657,000000; 34,451451
656,000000; 34,475149
655,000000; 34,429221
654,000000; 34,480374
653,000000; 34,560979
652,000000; 34,624242
651,000000; 34,544646
650,000000; 34,538740
649,000000; 34,568164
648,000000; 34,575248
647,000000; 34,614839
646,000000; 34,611717
645,000000; 34,644240
644,000000; 34,650593
643,000000; 34,676299
642,000000; 34,705753
641,000000; 34,720001
640,000000; 34,777912
639,000000; 34,785721
638,000000; 34,763343
637,000000; 34,786303
636,000000; 34,825558
635,000000; 34,829688
634,000000; 34,857589
633,000000; 34,890249
632,000000; 34,875817
631,000000; 34,906828
630,000000; 34,948710
629,000000; 34,969182
628,000000; 34,992185
627,000000; 35,016136
626,000000; 35,090041
625,000000; 35,089109
624,000000; 35,118475
623,000000; 35,131406
622,000000; 35,112381
621,000000; 35,152732
620,000000; 35,167029
619,000000; 35,188376
618,000000; 35,246292
617,000000; 35,253089
616,000000; 35,266872
615,000000; 35,284631
614,000000; 35,333620
613,000000; 35,349030
612,000000; 35,361493
611,000000; 35,362679
610,000000; 35,427269
609,000000; 35,498325
608,000000; 35,504425
607,000000; 35,490621
606,000000; 35,502219
605,000000; 35,541805
604,000000; 35,595483
603,000000; 35,627266
602,000000; 35,655934
601,000000; 35,683972
600,000000; 35,675160
599,000000; 35,691709
598,000000; 35,725360
597,000000; 35,769270
596,000000; 35,815830
595,000000; 35,832196
594,000000; 35,829483
593,000000; 35,839168
592,000000; 35,885236
591,000000; 35,931251
590,000000; 35,917756
589,000000; 35,929896
588,000000; 35,949535
587,000000; 35,998538
586,000000; 36,035841
585,000000; 36,074706
584,000000; 36,093332
583,000000; 36,075140
582,000000; 36,104431
581,000000; 36,147462
580,000000; 36,168000
579,000000; 36,191830
578,000000; 36,251105
577,000000; 36,304277
576,000000; 36,303589
575,000000; 36,292624
574,000000; 36,316804
573,000000; 36,347553
572,000000; 36,375834
571,000000; 36,397897
570,000000; 36,450348
569,000000; 36,506081
568,000000; 36,511174
567,000000; 36,527640
566,000000; 36,555588
565,000000; 36,565812
564,000000; 36,596732
563,000000; 36,644769
562,000000; 36,670283
561,000000; 36,689832
560,000000; 36,753949
559,000000; 36,749889
558,000000; 36,756419
557,000000; 36,820743
556,000000; 36,831690
555,000000; 36,835612
554,000000; 36,904965
553,000000; 36,933022
552,000000; 36,948645
551,000000; 36,980004
550,000000; 37,016702
549,000000; 37,032231
548,000000; 37,080972
547,000000; 37,120000
546,000000; 37,170644
545,000000; 37,175488
544,000000; 37,191726
543,000000; 37,219613
542,000000; 37,246597
541,000000; 37,273268
540,000000; 37,320526
539,000000; 37,370943
538,000000; 37,419135
537,000000; 37,478865
536,000000; 37,513406
535,000000; 37,503852
534,000000; 37,557313
533,000000; 37,586753
532,000000; 37,597769
531,000000; 37,654217
530,000000; 37,686063
529,000000; 37,725601
528,000000; 37,784096
527,000000; 37,793304
526,000000; 37,838788
525,000000; 37,895003
524,000000; 37,922425
523,000000; 37,953737
522,000000; 38,007158
521,000000; 38,062921
520,000000; 38,094897
519,000000; 38,149174
518,000000; 38,183040
517,000000; 38,213486
516,000000; 38,234530
515,000000; 38,280261
514,000000; 38,324969
513,000000; 38,355638
512,000000; 38,406278
511,000000; 38,479883
510,000000; 38,532976
509,000000; 38,569083
508,000000; 38,621630
507,000000; 38,678179
506,000000; 38,740615
505,000000; 38,781028
504,000000; 38,825689
503,000000; 38,885485
502,000000; 38,910493
501,000000; 39,032518
500,000000; 39,101927
499,000000; 39,115443
498,000000; 39,182078
497,000000; 39,269237
496,000000; 39,323772
495,000000; 39,339359
494,000000; 39,422992
493,000000; 39,491867
492,000000; 39,560017
491,000000; 39,666717
490,000000; 39,759659
489,000000; 39,812352
488,000000; 39,798360
487,000000; 39,863673
486,000000; 39,966936
485,000000; 40,047613
484,000000; 40,097962
483,000000; 40,161521
482,000000; 40,127011
481,000000; 40,185545
480,000000; 40,290882
479,000000; 40,323994
478,000000; 40,368376
477,000000; 40,464021
476,000000; 40,489622
475,000000; 40,567906
474,000000; 40,620786
473,000000; 40,707653
472,000000; 40,762946
471,000000; 40,867914
470,000000; 40,925783
469,000000; 40,979976
468,000000; 41,025756
467,000000; 41,079139
466,000000; 41,154208
465,000000; 41,230482
464,000000; 41,291515
463,000000; 41,377383
462,000000; 41,480729
461,000000; 41,584713
460,000000; 41,663819
459,000000; 41,760907
458,000000; 41,845817
457,000000; 41,982748
456,000000; 42,064657
455,000000; 42,193567
454,000000; 42,262584
453,000000; 42,404865
452,000000; 42,529808
451,000000; 42,559382
450,000000; 42,702572
449,000000; 42,802827
448,000000; 42,852594
447,000000; 43,041293
446,000000; 43,174168
445,000000; 43,234492
444,000000; 43,365220
443,000000; 43,499748
442,000000; 43,585930
441,000000; 43,629909
440,000000; 43,761134
439,000000; 43,943806
438,000000; 44,057064
437,000000; 44,187557
436,000000; 44,298734
435,000000; 44,368402
434,000000; 44,521520
433,000000; 44,696703
432,000000; 44,784960
431,000000; 44,956536
430,000000; 45,052488
429,000000; 45,244798
428,000000; 45,321386
427,000000; 45,455767
426,000000; 45,627880
425,000000; 45,839191
424,000000; 45,885169
423,000000; 46,053943
422,000000; 46,171561
421,000000; 46,400032
420,000000; 46,572437
419,000000; 46,674440
418,000000; 46,960010
417,000000; 47,020359
416,000000; 47,219979
415,000000; 47,470990
414,000000; 47,602263
413,000000; 47,733221
412,000000; 48,019627
411,000000; 48,179145
410,000000; 48,325654
409,000000; 48,614456
408,000000; 48,858955
407,000000; 48,987463
406,000000; 49,271334
405,000000; 49,396995
404,000000; 49,756127
403,000000; 49,875078
402,000000; 50,215880
