nm; %T
470,000000; 0,000245
469,000000; -0,000489
468,000000; -0,000407
467,000000; -0,001140
466,000000; 0,001792
465,000000; 0,002197
464,000000; 0,000977
463,000000; -0,000325
462,000000; 0,000732
461,000000; -0,001708
460,000000; -0,000081
459,000000; -0,000895
458,000000; -0,003821
457,000000; -0,001383
456,000000; -0,000976
455,000000; -0,000569
454,000000; -0,001381
453,000000; -0,001138
452,000000; -0,000650
451,000000; -0,000406
450,000000; -0,000081
449,000000; -0,000649
448,000000; -0,007130
447,000000; -0,002674
446,000000; -0,003728
445,000000; 0,000647
444,000000; -0,005827
443,000000; -0,000728
442,000000; -0,000243
441,000000; -0,003070
440,000000; 0,003312
439,000000; -0,000647
438,000000; -0,006550
437,000000; 0,000162
436,000000; 0,000565
435,000000; 0,003470
434,000000; -0,006538
433,000000; 0,001694
432,000000; 0,001934
431,000000; -0,001129
430,000000; -0,003464
429,000000; -0,004592
428,000000; -0,001691
427,000000; -0,003539
426,000000; -0,002576
425,000000; 0,001851
424,000000; -0,000241
423,000000; 0,002733
422,000000; -0,004016
421,000000; -0,000482
420,000000; 0,003052
419,000000; -0,003694
418,000000; 0,003856
417,000000; -0,001044
416,000000; 0,000803
415,000000; 0,004492
414,000000; -0,000562
413,000000; 0,003367
412,000000; -0,005453
411,000000; -0,001844
410,000000; -0,000240
409,000000; -0,002485
408,000000; -0,000240
407,000000; -0,000641
406,000000; 0,007770
405,000000; 0,002241
404,000000; 0,000641
403,000000; -0,000400
402,000000; -0,007447
401,000000; -0,002637
400,000000; -0,004237
399,000000; 0,000240
398,000000; 0,000240
397,000000; -0,000720
396,000000; -0,003119
395,000000; -0,006067
394,000000; -0,002396
393,000000; -0,006790
392,000000; -0,007425
391,000000; -0,000399
390,000000; -0,000160
389,000000; 0,008141
388,000000; 0,005504
387,000000; -0,002075
