nm; %T
434,000000; -0,000327
433,000000; -0,000245
432,000000; 0,008500
431,000000; -0,002780
430,000000; 0,000900
429,000000; 0,004740
428,000000; 0,000491
427,000000; 0,010947
426,000000; 0,002040
425,000000; -0,000245
424,000000; 0,008970
423,000000; 0,002121
422,000000; 0,012393
421,000000; -0,002776
420,000000; 0,004731
419,000000; 0,002448
418,000000; -0,000816
417,000000; 0,003182
416,000000; -0,001469
415,000000; 0,004158
414,000000; 0,010833
413,000000; -0,004650
412,000000; 0,008065
411,000000; -0,001140
410,000000; 0,004731
409,000000; 0,007344
408,000000; -0,004076
407,000000; 0,007341
406,000000; -0,005547
405,000000; 0,002447
404,000000; -0,000979
403,000000; -0,007014
402,000000; 0,007004
401,000000; 0,003994
400,000000; 0,012061
399,000000; 0,003667
398,000000; 0,000408
397,000000; 0,005461
396,000000; -0,016361
395,000000; 0,013348
394,000000; 0,003990
393,000000; 0,000896
392,000000; 0,010422
391,000000; -0,003098
390,000000; 0,021009
389,000000; 0,003584
388,000000; 0,006599
387,000000; 0,011739
